munic,prov,num_certificados,fec_emision_avg,fec_expira_avg,emision_co_avg,consumo_ener_avg,anio_avg,latitud_avg,longitud_avg,clasificacion_emisiones_A_pct,clasificacion_emisiones_B_pct,clasificacion_emisiones_C_pct,clasificacion_emisiones_D_pct,clasificacion_emisiones_E_pct,clasificacion_emisiones_F_pct,clasificacion_emisiones_G_pct,clasificacion_consumo_A_pct,clasificacion_consumo_B_pct,clasificacion_consumo_C_pct,clasificacion_consumo_D_pct,clasificacion_consumo_E_pct,clasificacion_consumo_F_pct,clasificacion_consumo_G_pct,estadoedi_Existente_pct,estadoedi_Obra Terminada_pct,estadoedi_Proyecto Nueva Construcción_pct,estadoedi_Proyecto Reforma_pct,tipoedi_Bloque completo_pct,tipoedi_Bloque: Vivienda individual_pct,tipoedi_Edificio completo_pct,tipoedi_Local_pct,tipoedi_Unifamiliar_pct
SALVATIERRA DE ESCA,ZARAGOZA,26,2022-10-30,2033-06-29,65.01192307692307,311.47423076923076,1947,42.66833613460291,-1.0052070099903352,0.0,0.0,3.8461538461538463,30.76923076923077,53.84615384615385,3.8461538461538463,7.6923076923076925,0.0,0.0,3.8461538461538463,15.384615384615385,46.15384615384615,19.230769230769234,15.384615384615385,100.0,0.0,0.0,0.0,3.8461538461538463,23.076923076923077,0.0,15.384615384615385,57.692307692307686
SAMPER DE CALANDA,TERUEL,77,2023-02-02,2032-04-27,48.19298701298702,235.39376623376623,1942,41.18903876689487,-0.3890015377922058,10.38961038961039,3.896103896103896,0.0,19.480519480519483,45.45454545454545,9.090909090909092,11.688311688311687,9.090909090909092,1.2987012987012987,3.896103896103896,10.38961038961039,38.961038961038966,18.181818181818183,18.181818181818183,93.5064935064935,3.896103896103896,2.5974025974025974,0.0,1.2987012987012987,6.493506493506493,0.0,1.2987012987012987,90.9090909090909
SAMPER DEL SALZ,ZARAGOZA,7,2019-02-27,2029-02-26,49.61714285714286,245.47285714285712,1977,41.234066341699666,-0.8255151666965297,0.0,0.0,0.0,57.14285714285714,28.57142857142857,14.285714285714285,0.0,0.0,0.0,0.0,28.57142857142857,57.14285714285714,14.285714285714285,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
SAN AGUSTIN,TERUEL,40,2020-11-06,2030-08-07,39.65675,193.5885,1994,40.07139858359328,-0.667162954490892,0.0,10.0,5.0,25.0,50.0,2.5,7.5,0.0,2.5,15.0,12.5,50.0,12.5,7.5,100.0,0.0,0.0,0.0,2.5,32.5,0.0,0.0,65.0
SAN MARTIN DE LA VIRGEN DEL MO,ZARAGOZA,38,2021-12-15,2031-12-12,52.651315789473685,261.7394736842105,1987,41.8346623169611,-1.7964773941146637,7.894736842105263,5.263157894736842,5.263157894736842,10.526315789473683,57.89473684210527,7.894736842105263,5.263157894736842,7.894736842105263,2.631578947368421,7.894736842105263,10.526315789473683,50.0,13.157894736842104,7.894736842105263,89.47368421052632,5.263157894736842,2.631578947368421,2.631578947368421,2.631578947368421,36.84210526315789,0.0,0.0,60.526315789473685
SAN MARTIN DEL RIO,TERUEL,13,2021-08-22,2031-05-17,49.403076923076924,243.3923076923077,1916,41.06665998966889,-1.3872001889668903,0.0,0.0,0.0,15.384615384615385,69.23076923076923,7.6923076923076925,7.6923076923076925,0.0,0.0,0.0,23.076923076923077,61.53846153846154,7.6923076923076925,7.6923076923076925,100.0,0.0,0.0,0.0,0.0,23.076923076923077,0.0,0.0,76.92307692307693
SAN MATEO DE GALLEGO,ZARAGOZA,521,2021-12-11,2032-01-15,50.78203454894434,236.1362763915547,1990,41.83577646738902,-0.7643885328929184,10.556621880998081,6.333973128598848,9.021113243761997,18.042226487523994,41.45873320537428,8.253358925143955,6.333973128598848,8.445297504798464,6.90978886756238,8.829174664107486,14.39539347408829,45.105566218809976,9.596928982725528,6.71785028790787,94.6257197696737,1.5355086372360844,3.6468330134357005,0.19193857965451055,1.5355086372360844,25.335892514395393,2.8790786948176583,3.262955854126679,66.98656429942419
SANGARREN,HUESCA,26,2022-12-18,2032-01-21,72.01230769230769,336.42884615384617,1967,42.0190796245982,-0.43246032847879035,7.6923076923076925,7.6923076923076925,0.0,0.0,46.15384615384615,26.923076923076923,11.538461538461538,11.538461538461538,3.8461538461538463,0.0,0.0,38.46153846153847,15.384615384615385,30.76923076923077,96.15384615384616,0.0,3.8461538461538463,0.0,0.0,19.230769230769234,0.0,0.0,80.76923076923077
SANTA CILIA,HUESCA,26,2021-11-30,2031-12-29,56.82884615384615,253.43615384615384,1986,42.56091189685673,-0.7139316541722756,7.6923076923076925,7.6923076923076925,11.538461538461538,30.76923076923077,23.076923076923077,11.538461538461538,7.6923076923076925,7.6923076923076925,7.6923076923076925,11.538461538461538,26.923076923076923,26.923076923076923,11.538461538461538,7.6923076923076925,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8461538461538463,96.15384615384616
SANTA CRUZ DE GRIO,ZARAGOZA,25,2022-03-14,2031-10-20,69.7328,321.5704,1947,41.370288904391884,-1.429773800174386,0.0,0.0,0.0,8.0,68.0,16.0,8.0,0.0,0.0,0.0,8.0,68.0,16.0,8.0,100.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,84.0
SANTA CRUZ DE LA SEROS,HUESCA,25,2021-03-10,2030-08-21,66.7848,313.8072,1979,42.52700743529538,-0.6745416336942663,16.0,0.0,0.0,16.0,48.0,8.0,12.0,16.0,0.0,0.0,8.0,48.0,4.0,24.0,92.0,0.0,8.0,0.0,0.0,28.000000000000004,0.0,0.0,72.0
SANTA CRUZ DE MONCAYO,ZARAGOZA,12,2022-01-14,2031-08-15,55.0325,253.2775,1979,41.882823979626714,-1.7571997059685378,0.0,0.0,0.0,50.0,33.33333333333333,8.333333333333332,8.333333333333332,0.0,0.0,8.333333333333332,25.0,41.66666666666667,16.666666666666664,8.333333333333332,100.0,0.0,0.0,0.0,0.0,16.666666666666664,8.333333333333332,0.0,75.0
SANTA EULALIA DE GALLEGO,ZARAGOZA,17,2022-04-24,2032-04-12,62.21588235294118,329.56117647058824,1966,42.287869424695835,-0.7600327122794677,0.0,41.17647058823529,5.88235294117647,5.88235294117647,23.52941176470588,23.52941176470588,0.0,0.0,5.88235294117647,41.17647058823529,5.88235294117647,23.52941176470588,11.76470588235294,11.76470588235294,100.0,0.0,0.0,0.0,11.76470588235294,11.76470588235294,35.294117647058826,0.0,41.17647058823529
SANTA EULALIA DEL CAMPO,TERUEL,51,2022-07-28,2032-02-21,57.054313725490196,245.5878431372549,1965,40.56787523755962,-1.3135110610357033,7.8431372549019605,0.0,9.803921568627452,21.568627450980394,37.254901960784316,7.8431372549019605,15.686274509803921,7.8431372549019605,1.9607843137254901,9.803921568627452,21.568627450980394,35.294117647058826,7.8431372549019605,15.686274509803921,98.0392156862745,0.0,1.9607843137254901,0.0,0.0,11.76470588235294,23.52941176470588,3.9215686274509802,60.78431372549019
SANTED,ZARAGOZA,2,2020-08-11,2030-08-12,69.22999999999999,367.385,1972,41.03241963065425,-1.5080475356104173,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
SARIÑENA,HUESCA,421,2021-10-22,2031-01-04,74.08895486935867,324.9109026128266,1973,41.787484587352324,-0.17174798880938005,2.137767220902613,1.66270783847981,3.800475059382423,12.826603325415679,42.042755344418055,9.73871733966746,27.790973871733964,1.4251781472684086,1.9002375296912115,2.8503562945368173,8.788598574821853,45.605700712589076,10.926365795724466,28.50356294536817,99.04988123515439,0.4750593824228029,0.23752969121140144,0.23752969121140144,18.76484560570071,27.55344418052256,0.7125890736342043,2.6128266033254155,50.3562945368171
SARRION,TERUEL,93,2022-03-28,2032-01-03,45.76053763440861,193.46354838709678,1960,40.14146210716194,-0.8132269104289739,10.75268817204301,2.1505376344086025,8.60215053763441,21.50537634408602,48.38709677419355,6.451612903225806,2.1505376344086025,10.75268817204301,3.225806451612903,4.301075268817205,13.978494623655912,53.76344086021505,4.301075268817205,9.67741935483871,92.47311827956989,1.0752688172043012,6.451612903225806,0.0,5.376344086021505,19.35483870967742,10.75268817204301,1.0752688172043012,63.44086021505376
SASTAGO,ZARAGOZA,128,2022-04-06,2032-03-02,46.857421875,229.16546875,1964,41.3219632159796,-0.3499997669730561,1.5625,6.25,16.40625,25.0,35.15625,9.375,6.25,1.5625,4.6875,14.84375,22.65625,35.9375,13.28125,7.03125,97.65625,2.34375,0.0,0.0,0.0,14.84375,4.6875,0.78125,79.6875
SEDILES,ZARAGOZA,6,2022-07-22,2033-05-23,78.46833333333333,315.45666666666665,1954,41.34601652896122,-1.5317568482318922,0.0,16.666666666666664,0.0,0.0,50.0,16.666666666666664,16.666666666666664,0.0,16.666666666666664,0.0,0.0,50.0,16.666666666666664,16.666666666666664,100.0,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,83.33333333333334
SEGURA DE LOS BAÑOS,TERUEL,9,2023-02-17,2033-05-18,41.785555555555554,211.29777777777778,1963,40.94203519006905,-0.950313684717007,0.0,0.0,11.11111111111111,55.55555555555556,33.33333333333333,0.0,0.0,0.0,11.11111111111111,0.0,44.44444444444444,44.44444444444444,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,88.88888888888889
SENA,HUESCA,27,2022-01-25,2031-11-05,81.01148148148148,1582.3596296296296,1948,41.71553355912874,-0.044958003037869385,14.814814814814813,0.0,11.11111111111111,14.814814814814813,44.44444444444444,11.11111111111111,3.7037037037037033,14.814814814814813,3.7037037037037033,3.7037037037037033,18.51851851851852,37.03703703703704,11.11111111111111,11.11111111111111,96.29629629629629,3.7037037037037033,0.0,0.0,0.0,3.7037037037037033,0.0,0.0,96.29629629629629
SENES DE ALCUBIERRE,HUESCA,1,2022-03-14,2032-03-14,43.85,248.51,2010,41.90715077046738,-0.4893975264836468,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
SENO,TERUEL,5,2023-06-22,2031-06-22,90.952,368.61199999999997,1978,40.81242383241032,-0.33825542360886385,0.0,0.0,0.0,0.0,20.0,40.0,40.0,0.0,0.0,0.0,0.0,20.0,40.0,40.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
SESA,HUESCA,8,2022-08-29,2031-05-30,95.68125,374.5675,1935,41.995240366877546,-0.24477432148496106,0.0,0.0,0.0,0.0,37.5,37.5,25.0,0.0,0.0,0.0,0.0,37.5,37.5,25.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
SESTRICA,ZARAGOZA,21,2022-10-28,2032-02-11,65.16904761904762,309.0695238095238,1955,41.48630282631802,-1.5973321605998219,0.0,4.761904761904762,0.0,14.285714285714285,47.61904761904761,19.047619047619047,14.285714285714285,0.0,0.0,4.761904761904762,4.761904761904762,52.38095238095239,23.809523809523807,14.285714285714285,100.0,0.0,0.0,0.0,0.0,38.095238095238095,0.0,0.0,61.904761904761905
SIERRA DE LUNA,ZARAGOZA,24,2023-09-10,2033-04-26,54.985833333333325,274.1870833333333,1962,42.04763984515913,-0.9094742638835086,0.0,4.166666666666666,0.0,37.5,50.0,0.0,8.333333333333332,4.166666666666666,0.0,0.0,20.833333333333336,62.5,8.333333333333332,4.166666666666666,95.83333333333334,0.0,0.0,4.166666666666666,0.0,4.166666666666666,0.0,0.0,95.83333333333334
SIETAMO,HUESCA,87,2021-10-23,2031-11-15,60.42103448275862,281.05655172413793,1984,42.127816345358866,-0.27612947247419867,4.597701149425287,6.896551724137931,5.747126436781609,19.54022988505747,39.08045977011494,12.643678160919542,11.494252873563218,3.4482758620689653,6.896551724137931,6.896551724137931,13.793103448275861,41.37931034482759,13.793103448275861,13.793103448275861,100.0,0.0,0.0,0.0,0.0,6.896551724137931,0.0,1.1494252873563218,91.95402298850574
SIGUES,ZARAGOZA,7,2022-10-10,2032-01-22,67.99,326.3971428571428,1948,42.62539181988728,-0.9753931434707983,0.0,0.0,0.0,14.285714285714285,57.14285714285714,28.57142857142857,0.0,0.0,0.0,0.0,14.285714285714285,42.857142857142854,28.57142857142857,14.285714285714285,100.0,0.0,0.0,0.0,0.0,14.285714285714285,0.0,0.0,85.71428571428571
SINGRA,TERUEL,8,2022-10-23,2033-03-25,59.38625,328.23,1966,40.65522450506335,-1.311409862807544,12.5,0.0,12.5,12.5,50.0,12.5,0.0,12.5,12.5,0.0,0.0,12.5,62.5,0.0,87.5,0.0,12.5,0.0,0.0,0.0,37.5,0.0,62.5
SISAMON,ZARAGOZA,2,2021-02-28,2031-02-28,64.035,305.565,1946,41.1713027762172,-2.004552806340828,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
SOBRADIEL,ZARAGOZA,119,2021-11-03,2032-01-11,47.74420168067226,218.1594957983193,1996,41.7381782733762,-1.0379278828782712,4.201680672268908,1.680672268907563,13.445378151260504,33.61344537815126,36.134453781512605,9.243697478991598,1.680672268907563,4.201680672268908,1.680672268907563,9.243697478991598,34.45378151260504,41.17647058823529,6.722689075630252,2.5210084033613445,93.27731092436974,0.0,6.722689075630252,0.0,0.0,12.605042016806722,2.5210084033613445,3.361344537815126,81.5126050420168
SOS DEL REY CATOLICO,ZARAGOZA,75,2022-05-01,2031-10-02,71.62133333333334,349.9981333333333,1964,42.4914556256585,-1.2248938808269363,1.3333333333333335,0.0,6.666666666666667,17.333333333333336,46.666666666666664,22.666666666666664,5.333333333333334,1.3333333333333335,0.0,6.666666666666667,8.0,52.0,17.333333333333336,14.666666666666666,100.0,0.0,0.0,0.0,10.666666666666668,30.666666666666664,14.666666666666666,0.0,44.0
TABUENCA,ZARAGOZA,41,2022-10-01,2032-03-20,59.7409756097561,279.83682926829266,1963,41.69573160516617,-1.5436017371316937,9.75609756097561,9.75609756097561,7.317073170731707,9.75609756097561,41.46341463414634,12.195121951219512,9.75609756097561,9.75609756097561,9.75609756097561,0.0,12.195121951219512,43.90243902439025,14.634146341463413,9.75609756097561,87.8048780487805,0.0,12.195121951219512,0.0,0.0,0.0,2.4390243902439024,2.4390243902439024,95.1219512195122
TALAMANTES,ZARAGOZA,13,2022-05-19,2032-05-18,57.01846153846154,294.8223076923077,1924,41.73095724046068,-1.6781148254756728,0.0,7.6923076923076925,15.384615384615385,0.0,76.92307692307693,0.0,0.0,0.0,7.6923076923076925,15.384615384615385,0.0,53.84615384615385,15.384615384615385,7.6923076923076925,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
TARAZONA,ZARAGOZA,1118,2020-11-13,2031-11-12,64.23236135957066,282.7717799642218,1966,41.90382264448235,-1.725344641068212,1.073345259391771,1.3416815742397137,3.5778175313059033,9.033989266547406,65.11627906976744,11.001788908765652,8.85509838998211,1.1627906976744187,1.073345259391771,2.146690518783542,7.4239713774597496,58.05008944543828,17.88908765652952,12.254025044722718,98.83720930232558,0.4472271914132379,0.26833631484794274,0.4472271914132379,22.093023255813954,53.48837209302325,1.520572450805009,4.203935599284437,18.694096601073344
TARDIENTA,HUESCA,81,2022-01-25,2031-11-29,63.68530864197531,268.90987654320986,1953,41.976904338560004,-0.5360541992608187,6.172839506172839,0.0,8.641975308641975,18.51851851851852,37.03703703703704,17.28395061728395,12.345679012345679,4.938271604938271,1.2345679012345678,3.7037037037037033,23.456790123456788,40.74074074074074,12.345679012345679,13.580246913580247,100.0,0.0,0.0,0.0,4.938271604938271,33.33333333333333,18.51851851851852,4.938271604938271,38.2716049382716
TAUSTE,ZARAGOZA,672,2021-08-03,2030-10-22,66.34816964285714,325.47004464285715,1976,41.92312089930614,-1.2587647260423311,3.869047619047619,1.3392857142857142,6.547619047619048,9.077380952380953,40.327380952380956,17.708333333333336,21.13095238095238,3.422619047619048,1.488095238095238,3.422619047619048,9.226190476190476,39.13690476190476,14.285714285714285,29.017857142857146,98.95833333333334,0.2976190476190476,0.744047619047619,0.0,2.380952380952381,54.01785714285714,1.3392857142857142,7.440476190476191,34.82142857142857
TERRER,ZARAGOZA,73,2021-01-08,2030-11-26,93.51547945205479,413.9341095890411,1984,41.32668862655292,-1.7125849439977403,0.0,1.36986301369863,2.73972602739726,28.767123287671232,50.68493150684932,9.58904109589041,6.8493150684931505,0.0,1.36986301369863,1.36986301369863,28.767123287671232,47.94520547945205,12.32876712328767,8.21917808219178,100.0,0.0,0.0,0.0,1.36986301369863,52.054794520547944,0.0,0.0,46.57534246575342
TERRIENTE,TERUEL,10,2022-12-17,2032-08-03,63.974000000000004,323.478,1962,40.29627978535164,-1.504258068788735,0.0,10.0,10.0,20.0,40.0,20.0,0.0,0.0,10.0,10.0,0.0,40.0,30.0,10.0,90.0,0.0,10.0,0.0,20.0,0.0,20.0,20.0,40.0
TERUEL,TERUEL,3660,2021-12-17,2031-11-15,48.90346448087431,226.0208606557377,1984,40.33889751571169,-1.108181614813931,3.087431693989071,7.5683060109289615,4.972677595628415,15.655737704918032,48.90710382513661,10.628415300546449,9.180327868852459,2.3770491803278686,7.295081967213115,4.726775956284153,14.289617486338798,50.7103825136612,9.617486338797814,10.98360655737705,91.80327868852459,6.557377049180328,1.010928961748634,0.6284153005464481,24.672131147540984,55.40983606557377,1.2021857923497268,4.94535519125683,13.77049180327869
TIERGA,ZARAGOZA,11,2023-02-27,2033-02-28,37.74818181818182,205.6472727272727,1957,41.606753758884516,-1.6062313423163521,9.090909090909092,18.181818181818183,0.0,45.45454545454545,27.27272727272727,0.0,0.0,9.090909090909092,18.181818181818183,0.0,9.090909090909092,54.54545454545454,9.090909090909092,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
TIERZ,HUESCA,95,2023-05-13,2033-08-26,25.75526315789474,120.06294736842105,2008,42.13632810845676,-0.3537300387673387,50.526315789473685,9.473684210526317,6.315789473684211,7.368421052631578,22.105263157894736,1.0526315789473684,3.1578947368421053,49.473684210526315,8.421052631578947,9.473684210526317,2.1052631578947367,25.263157894736842,2.1052631578947367,3.1578947368421053,56.84210526315789,1.0526315789473684,42.10526315789473,0.0,0.0,2.1052631578947367,2.1052631578947367,0.0,95.78947368421052
TOBED,ZARAGOZA,13,2022-01-14,2030-11-19,71.22692307692309,314.6746153846154,1963,41.338579986608416,-1.4002870483508767,7.6923076923076925,0.0,0.0,15.384615384615385,30.76923076923077,30.76923076923077,15.384615384615385,7.6923076923076925,0.0,0.0,15.384615384615385,30.76923076923077,30.76923076923077,15.384615384615385,100.0,0.0,0.0,0.0,7.6923076923076925,23.076923076923077,0.0,0.0,69.23076923076923
TORIL Y MASEGOSO,TERUEL,3,2021-10-21,2032-10-25,80.75333333333333,422.6499999999999,1920,40.24866115949539,-1.4865019568601934,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,33.33333333333333,33.33333333333333,0.0,100.0,0.0,0.0,0.0,0.0,33.33333333333333,33.33333333333333,33.33333333333333,0.0
TORLA,HUESCA,37,2022-02-08,2031-09-13,56.245135135135136,286.17135135135135,1981,42.63006403407897,-0.12268977459873624,10.81081081081081,2.7027027027027026,8.108108108108109,13.513513513513514,54.054054054054056,5.405405405405405,5.405405405405405,8.108108108108109,5.405405405405405,10.81081081081081,5.405405405405405,37.83783783783784,13.513513513513514,18.91891891891892,91.8918918918919,0.0,8.108108108108109,0.0,5.405405405405405,54.054054054054056,5.405405405405405,2.7027027027027026,32.432432432432435
TORMON,TERUEL,2,2023-11-26,2033-11-26,56.935,279.88,1942,40.20191874430271,-1.354505214458046,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
TORNOS,TERUEL,8,2022-10-16,2033-03-23,53.432500000000005,231.34125,1945,40.96193767653282,-1.4329369081755097,25.0,0.0,0.0,37.5,12.5,25.0,0.0,25.0,0.0,0.0,12.5,25.0,37.5,0.0,87.5,0.0,12.5,0.0,0.0,0.0,12.5,0.0,87.5
TORRALBA DE ARAGON,HUESCA,4,2023-02-17,2031-11-18,64.80250000000001,301.7475,1974,41.934423605994525,-0.5111054017051125,0.0,0.0,25.0,25.0,25.0,0.0,25.0,0.0,0.0,25.0,25.0,25.0,0.0,25.0,100.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,75.0
TORRALBA DE LOS FRAILES,ZARAGOZA,3,2023-09-10,2033-09-10,40.12,189.0233333333333,1943,41.03594886817441,-1.6599714421439804,0.0,33.33333333333333,0.0,33.33333333333333,33.33333333333333,0.0,0.0,33.33333333333333,0.0,0.0,0.0,66.66666666666666,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
TORRALBA DE LOS SISONES,TERUEL,22,2023-07-07,2033-04-16,52.553636363636365,254.48318181818183,1953,40.89096482678848,-1.4584184796048076,4.545454545454546,9.090909090909092,9.090909090909092,18.181818181818183,40.909090909090914,13.636363636363635,4.545454545454546,9.090909090909092,4.545454545454546,13.636363636363635,13.636363636363635,36.36363636363637,18.181818181818183,4.545454545454546,100.0,0.0,0.0,0.0,0.0,0.0,22.727272727272727,0.0,77.27272727272727
TORRALBA DE RIBOTA,ZARAGOZA,14,2023-02-11,2033-02-11,54.445,262.2135714285714,1959,41.416173037919705,-1.6855231368928398,7.142857142857142,7.142857142857142,7.142857142857142,7.142857142857142,50.0,21.428571428571427,0.0,7.142857142857142,7.142857142857142,7.142857142857142,0.0,64.28571428571429,14.285714285714285,0.0,100.0,0.0,0.0,0.0,0.0,14.285714285714285,0.0,0.0,85.71428571428571
TORRALBILLA,ZARAGOZA,4,2024-11-03,2034-11-04,70.10000000000001,349.89,1922,41.210097323183874,-1.3377367323826943,0.0,0.0,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,75.0,25.0,0.0,100.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,75.0
TORRE DE ARCAS,TERUEL,7,2020-08-18,2030-11-30,37.48571428571428,174.66428571428574,1949,40.753714716036775,-0.0718060819321827,0.0,14.285714285714285,0.0,57.14285714285714,28.57142857142857,0.0,0.0,0.0,0.0,14.285714285714285,28.57142857142857,57.14285714285714,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
TORRE DE LAS ARCAS,TERUEL,2,2022-01-23,2032-01-24,59.055,194.07999999999998,1943,40.84142007020321,-0.7178791925491691,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
TORRE LOS NEGROS,TERUEL,4,2023-02-16,2031-11-17,67.14000000000001,288.27750000000003,1961,40.85301084035256,-1.0970517491789866,0.0,0.0,0.0,25.0,50.0,0.0,25.0,0.0,0.0,0.0,25.0,50.0,0.0,25.0,100.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,75.0
TORRECILLA DE ALCAÑIZ,TERUEL,39,2022-05-23,2032-07-28,41.08897435897436,194.16,1948,40.961363986997654,-0.09043288700434636,12.82051282051282,7.6923076923076925,7.6923076923076925,12.82051282051282,46.15384615384615,7.6923076923076925,5.128205128205128,12.82051282051282,5.128205128205128,10.256410256410255,10.256410256410255,43.58974358974359,10.256410256410255,7.6923076923076925,97.43589743589743,0.0,2.564102564102564,0.0,0.0,2.564102564102564,5.128205128205128,2.564102564102564,89.74358974358975
TORRECILLA DEL REBOLLAR,TERUEL,10,2024-05-09,2033-09-14,39.162,181.916,1967,40.910156084634345,-1.0804637483532784,0.0,0.0,20.0,40.0,20.0,20.0,0.0,0.0,0.0,20.0,10.0,50.0,0.0,20.0,80.0,0.0,20.0,0.0,0.0,10.0,30.0,0.0,60.0
TORREHERMOSA,ZARAGOZA,1,2023-10-01,2033-10-01,27.91,137.95,1960,41.23808491361971,-2.128313861632641,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
TORRELACARCEL,TERUEL,8,2023-01-19,2031-10-20,34.488749999999996,185.34125,1945,40.61378145253589,-1.3022539282646077,12.5,0.0,0.0,0.0,87.5,0.0,0.0,12.5,0.0,0.0,0.0,62.5,0.0,25.0,100.0,0.0,0.0,0.0,25.0,12.5,25.0,0.0,37.5
TORRELAPAJA,ZARAGOZA,3,2021-08-02,2031-08-02,51.836666666666666,234.59,1963,41.581228635788094,-1.9519215500796232,0.0,0.0,0.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0,0.0,0.0,66.66666666666666,33.33333333333333,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
TORRELLAS,ZARAGOZA,48,2021-07-21,2031-05-06,38.659375000000004,195.14374999999998,1986,41.89608669561679,-1.7696197902050324,0.0,0.0,12.5,54.166666666666664,27.083333333333332,0.0,6.25,0.0,2.083333333333333,4.166666666666666,33.33333333333333,50.0,6.25,4.166666666666666,97.91666666666666,0.0,2.083333333333333,0.0,0.0,70.83333333333334,0.0,0.0,29.166666666666668
TORREMOCHA DE JILOCA,TERUEL,10,2023-11-12,2032-11-11,42.758,214.05900000000003,1953,40.58978358368547,-1.2963051268649965,0.0,0.0,30.0,10.0,40.0,10.0,10.0,0.0,0.0,10.0,30.0,30.0,20.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,40.0
TORRES DE ALBARRACIN,TERUEL,28,2021-06-24,2030-10-19,56.591071428571425,277.57892857142855,1957,40.42679945961324,-1.5300935858424332,0.0,3.571428571428571,17.857142857142858,14.285714285714285,53.57142857142857,3.571428571428571,7.142857142857142,0.0,3.571428571428571,10.714285714285714,14.285714285714285,28.57142857142857,35.714285714285715,7.142857142857142,100.0,0.0,0.0,0.0,25.0,7.142857142857142,17.857142857142858,14.285714285714285,35.714285714285715
TORRES DE ALCANADRE,HUESCA,6,2019-04-04,2029-08-27,82.445,394.78833333333336,1951,41.967276161416756,-0.11019708250034409,16.666666666666664,0.0,0.0,16.666666666666664,0.0,16.666666666666664,50.0,16.666666666666664,0.0,0.0,16.666666666666664,0.0,16.666666666666664,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
TORRES DE BARBUES,HUESCA,19,2021-12-17,2031-02-28,83.30473684210526,364.7742105263158,1965,41.95272235749327,-0.4630762661925296,5.263157894736842,0.0,10.526315789473683,5.263157894736842,15.789473684210526,31.57894736842105,31.57894736842105,5.263157894736842,0.0,15.789473684210526,0.0,31.57894736842105,15.789473684210526,31.57894736842105,94.73684210526315,5.263157894736842,0.0,0.0,10.526315789473683,0.0,10.526315789473683,0.0,78.94736842105263
TORRES DE BERRELLEN,ZARAGOZA,136,2021-09-06,2031-10-20,51.46330882352942,238.18375,1982,41.75767683991515,-1.0666680551810148,8.088235294117647,6.61764705882353,8.823529411764707,18.38235294117647,40.44117647058824,11.76470588235294,5.88235294117647,4.411764705882353,7.352941176470589,7.352941176470589,17.647058823529413,51.470588235294116,6.61764705882353,5.147058823529411,98.52941176470588,0.0,1.4705882352941175,0.0,2.2058823529411766,27.205882352941174,1.4705882352941175,4.411764705882353,64.70588235294117
TORREVELILLA,TERUEL,20,2022-02-02,2032-04-03,49.204,242.5885,1958,40.90182432070762,-0.10844160920685944,0.0,5.0,25.0,30.0,40.0,0.0,0.0,0.0,5.0,15.0,40.0,30.0,10.0,0.0,100.0,0.0,0.0,0.0,5.0,10.0,30.0,0.0,55.00000000000001
